ancm_id,source,title,ministry,agency,program,ancm_no,posted,category,status,rcv_start,rcv_end,end_estimated,contact,url,body_text,first_seen,last_seen
한국연구재단:277145,한국연구재단,2026년도 「양자정보과학 인적기반조성사업」리더급 연구역량강화(전략기술형) 신규과제 재공모,,한국연구재단,과학기술인력양성 > 창의적 인재육성 > 과학기술혁신인재양성(양자정보과학 인적기반 조성),,2026-07-09,,접수마감,2026-07-08,2026-07-27,0,,https://www.nrf.re.kr/biz/notice/view?ac=view&menuNo=362&postNo=277145&bizNo=527," 과학기술정보통신부 공고 제 2026 – 0766호 2026 년도 「양자정보과학 인적기반조성사업」 리더급 연구역량강화 ( 전략기술형 ) 신규과제 재공모 ※ 26.07.13 수정 10P·16P 접수마감일 연장(7.20→7.27), 7P 중복신청 제한 문구 삭제, 5P 재공모 유의사항 수정 과학기술정보통신부에서는 양자정보과학 선도국과의 국제공동연구를 통한 과학 기술 경쟁력 강화를 위해 전략기술형 2026 년도 신규과제를 다음과 같이 재공모하오 니 연구자분들의 많은 관심과 참여 바랍니다 . 2026 년 7 월 8 일 < 주무부처 > 과학기술정보통신부 장관 배 경 훈 < 전문기관 > 한국연구재단 이사장 홍 원 화 · 첨부파일 (붙임1) 2026년도 양자인적기반조성(리더급연구역량강화(전략기술형))사업 신규과제 RFP(안)_최종.hwpx (붙임2) 별첨자료 서식.hwp (붙임3) IRIS관련 매뉴얼.zip (붙임4) 연구개발계획서 양식.zip 2026년도 양자정보과학 인적기반조성사업 리더급연구역량강화(전략기술형) 신규과제 재공고.hwpx · 문의처 담당부서 : 양자기술단 | 담당자 : 임혜린 | 연락처 : 042-869-7837 ※ 자세한 내용은 첨부파일 참조 및 문의처로 문의하여 주시기 바랍니다. 목록 다음글 2026년도 방사선이용 기술개발사업 (방사선 기반 소재·장비 기술 혁신화) 신규과제 재공모 이전글 2026년도 지역성장 인재양성체계(앵커) 5극 3특 공유대학 사업계획서 접수 안내",2026-09-15T12:04:16,2026-09-20T23:58:35
한국연구재단:276095,한국연구재단,2026년도 지역성장 인재양성체계(앵커) 5극 3특 공유대학 사업계획서 접수 안내,,한국연구재단,교육·인력양성사업 > 지역성장 인재양성체계(앵커),,2026-06-23,,접수마감,2026-06-23,2026-07-27,0,,https://www.nrf.re.kr/biz/notice/view?ac=view&menuNo=362&postNo=276095&bizNo=627, 2026년도 지역성장 인재양성체계(앵커) 5극 3특 공유대학 사업계획서 접수 안내 지역성장 인재양성체계(앵커) 추진방안에 따른 「5극 3특 공유대학」기본계획 및 사업계획서 작성서식을 첨부와 같이 안내드리오니 기한 내 제출하여 주시기 바랍니다. 붙임 1. 지역성장 인재양성체계(앵커) 5극 3특 공유대학 기본계획 1부. 2. 지역성장 인재양성체계(앵커) 5극 3특 공유대학 사업계획서 작성서식 1부. 3. 지역성장 인재양성체계(앵커) 5극 3특 공유대학 사업계획서 제출안내 1부. 끝. · 첨부파일 붙임 2. 지역성장 인재양성체계(앵커) 5극 3특 공유대학 사업계획서 작성 서식.hwpx 붙임 3. 지역성장 인재양성체계(앵커) 5극 3특 공유대학 사업계획서 제출 안내.hwpx 붙임 1. 지역성장 인재양성체계(앵커) 5극3특 공유대학 기본계획 (3).hwpx · 문의처 담당부서 : RISE지원팀 | 담당자 : 손호영 | 연락처 : 042-869-6270 ※ 자세한 내용은 첨부파일 참조 및 문의처로 문의하여 주시기 바랍니다. 목록 다음글 2026년도 「양자정보과학 인적기반조성사업」리더급 연구역량강화(전략기술형) 신규과제 재공모 이전글 2026년 첨단기술을 활용한 사회문제해결 실증확산지원(기술개발 및 실증) 신규과제 재공모,2026-09-15T12:04:20,2026-09-20T23:58:35
한국연구재단:277307,한국연구재단,2026년 첨단기술을 활용한 사회문제해결 실증확산지원(기술개발 및 실증) 신규과제 재공모,과학기술정보통신부,한국연구재단,사회문제해결 > 사회문제해결연구 > 첨단기술을 활용한 사회문제해결 실증확산지원,,2026-07-10,,접수마감,2026-07-10,2026-07-20,0,,https://www.nrf.re.kr/biz/notice/view?ac=view&menuNo=362&postNo=277307&bizNo=751," 과학기술정보통신부 공고 제2026 – 784호 2026년 첨단기술을 활용한 사회문제해결 실증확산 지원(기술개발 및 실증) 신규과제 재공모 과학기술정보통신부에서 추진하는 첨단기술을 활용한 사회문제해결 실증확산 지원(기술개발 및 실증)의 신규과제를 아래와 같이 재공모하오니 관심 있는 연구자들의 많은 참여 바랍니다. 2026년 7월 10일 <주무부처> 부총리 겸 과학기술정보통신부 장 관 배 경 훈 <전문기관> 한국연구재단 이사장 홍 원 화 · 첨부파일 [공고문] 2026년 첨단기술을 활용한 사회문제해결 실증확산 지원(기술개발 및 실증) 신규과제 재공고.pdf 붙임1 2026년 첨단기술을 활용한 사회문제해결 실증확산 지원_RFP14.pdf 붙임2 연구개발계획서(양식).zip 붙임3 별첨자료 양식.hwp 붙임4 (참고자료) IRIS 매뉴얼, TRL 기준 등.zip · 문의처 담당부서 : 공공기술단 | 담당자 : 최효석 | 연락처 : 042-869-7795 ※ 자세한 내용은 첨부파일 참조 및 문의처로 문의하여 주시기 바랍니다. 목록 다음글 2026년도 지역성장 인재양성체계(앵커) 5극 3특 공유대학 사업계획서 접수 안내 이전글 2026년 이공계 연구생활장려금 지원 사업 하반기 신규과제 공고(양식 오류 수정)",2026-09-15T12:04:24,2026-09-20T23:58:35
한국연구재단:275093,한국연구재단,2026년 이공계 연구생활장려금 지원 사업 하반기 신규과제 공고(양식 오류 수정),과학기술정보통신부,한국연구재단,교육·인력양성사업 > 이공계 연구생활장려금 지원 사업,,2026-06-11,,접수마감,2026-06-23,2026-07-20,0,,https://www.nrf.re.kr/biz/notice/view?ac=view&menuNo=362&postNo=275093&bizNo=645," 과학기술정보통신부 공고 제2026-0676호 2026년 이공계 연구생활장려금 지원 사업 하반기 신규과제 공고 과학기술정보통신부가 추진하는 ｢이공계 연구생활장려금 지원 사업｣의 신규과제를 아래와 같이 공모하오니 대학의 많은 참여를 바랍니다. 2026년 6월 11일 <주무부처> 과학기술정보통신부 장관 배경훈 <전문기관> 한국연구재단 이사장 홍원화 ※ 본 사업은 한국과학기술기획평가원(KISTEP)이 운영하는 IRIS*(https://www.iris.go.kr)를 통해 과제신청, 평가 및 관리 업무를 진행합니다. * IRIS(Integrated R&D Information System): 각 부처 및 전문기관별로 운영하고 있던 시스템을 하나로 통합한 범부처통합연구지원시스템 ※ IRIS를 통한 과제신청을 위해 접수 전 필수 이행사항이 있으니 과제 신청에 문제가 없도록 사전에 준비하여 주시기 바랍니다. ※ 본 사업은 기관(대학) 단위 신청사업 입니다. (개인 단위 신청 불가) - 동 공고는 사업 1단계('25~'27) 내 신규대학 선정을 위한 마지막 공모 절차임 ※ 관련 링크 - 2026년 이공계 연구생활장려금 지원 사업 시행계획 안내 - https://buly.kr/DlKjqfg - 2026년 이공계 연구생활장려금 지원 사업 하반기 신규과제 주요 FAQ 및 접수 매뉴얼 안내 - https://buly.kr/7bJCQn5 · 첨부파일 (과학기술정보통신부 공고 제2026-0676호) 2026년 이공계 연구생활장려금 지원 사업 하반기 신규과제 공고.hwpx 붙임. 2026년 이공계 연구생활장려금 지원 사업 신청서식(하반기)(수정).zip 참고. 2026년 이공계 연구생활장려금 지원 사업 참고자료.zip · 문의처 담당부서 : 인재양성사업팀 | 담당자 : 송재문 | 연락처 : 042-869-6456 담당부서 : 인재양성사업팀 | 담당자 : 차석일 | 연락처 : 042-869-6452 ※ 자세한 내용은 첨부파일 참조 및 문의처로 문의하여 주시기 바랍니다. 목록 다음글 2026년 첨단기술을 활용한 사회문제해결 실증확산지원(기술개발 및 실증) 신규과제 재공모 이전글 2026년도 개도국기후기술실증연구 사업 신규과제 2차 재공모",2026-09-15T12:04:28,2026-09-20T23:58:35
한국연구재단:276941,한국연구재단,2026년도 개도국기후기술실증연구 사업 신규과제 2차 재공모,과학기술정보통신부,한국연구재단,탄소중립기반구축 > 기술개발사업(탄소중립기반구축) > 개도국기후기술실증,,2026-07-06,,접수마감,2026-07-06,2026-07-16,0,,https://www.nrf.re.kr/biz/notice/view?ac=view&menuNo=362&postNo=276941&bizNo=738," 과학기술정보통신부 공고 제2026 – 761호 2026년도 개도국기후기술실증연구 사업 신규과제 2차 재공모 과학기술정보통신부가 추진하는 「2026년도 개도국기후기술실증연구」사업의 신규과제를 아래와 같이 재공모하오니 관심 있는 연구자들의 많은 참여 바랍니다. 2026년 7월 6일 <주무부처> 부총리 겸 과학기술정보통신부 장관 배 경 훈 <전문기관> 한국연구재단 이사장 홍 원 화 · 첨부파일 · 첨부파일 (붙임1). 개도국 기후기술실증연구사업 신규과제 과제제안요구서(RFP).pdf (붙임2). 양식 및 안내자료.zip (본문) 2026년도 개도국기후기술실증연구사업 신규과제 재공고문.hwp · 문의처 문의분야 : RFP, 접수, 양식 관련 문의 | 담당부서 : 에너지·환경단 | 담당자 : 송인범 | 연락처 : 042-869-6469 문의분야 : RFP, 접수, 양식 관련 문의 | 담당부서 : 에너지·환경단 | 담당자 : 백관종 | 연락처 : 042-869-6465 문의분야 : 평가 관련 문의 | 담당부서 : 국가전략사업총괄1팀 | 담당자 : 서종원 | 연락처 : 042-869-7767 ※ 자세한 내용은 첨부파일 참조 및 문의처로 문의하여 주시기 바랍니다. 목록 다음글 2026년 이공계 연구생활장려금 지원 사업 하반기 신규과제 공고(양식 오류 수정) 이전글 2026년도 바이오·의료기술개발 사업 제5차 신규과제 공모",2026-09-15T12:04:32,2026-09-20T23:58:35
한국연구재단:275251,한국연구재단,2026년도 바이오·의료기술개발 사업 제5차 신규과제 공모,과학기술정보통신부,한국연구재단,"미래유망원천기술개발, 바이오·의료기술개발사업",,2026-06-12,,접수마감,2026-06-12,2026-07-13,0,,https://www.nrf.re.kr/biz/notice/view?ac=view&menuNo=362&postNo=275251&bizNo=663," 과학기술정보통신부 공고 제2026 – 0690호 2026년도 바이오·의료기술개발 사업 제5차 신규과제 공모 과학기술정보통신부가 추진하는 「바이오·의료기술개발 사업」의 제5차 신규과제를 아래와 같이 공모하오니 관심 있는 연구자들의 많은 참여 바랍니다. 2026년 6월 12일 <주무부처> 부총리 겸 과학기술정보통신부 장관 배 경 훈 <전문기관> 한국연구재단 이사장 홍 원 화 내역사업명 RFP 관리번호 RFP 수 선정예정 과제수 당해 연구비 ( 억원 ) 첨단GW바이오 ○ [2026-차세대바이오-05-분야공모-01] 차세대 식물 엑소좀 기술 개발 및 실증 연계 핵심 거점 구축 사업 1 1개 내외 20 합계 1 1 개 내외 20 □ 문의처 : 문의 사항별 담당 부서가 다르므로 문의처 구분 확인 요망 구분 RFP 관리번호 담당부서 연락처 이메일 IRIS 시스템 관련 문의 IRIS 콜센터(1877-2041, 042-862-1500) 또는 IRIS 홈페이지 사용문의 R&D 신문고 활용 RFP, 접수 , 양식 관련 문의 2026-차세대바이오-05-분야공모-01 차세대바이오단 042-869-7720 nrfbio2@nrf.re.kr 평가 관련 문의 2026-차세대바이오-05-분야공모-01 국가전략사업 평가1팀 042-869-7762 ksy9295@nrf.re.kr · 첨부파일 2026년도 바이오·의료기술개발 사업 제5차 신규과제 공고문.hwpx 붙임 1. 연구주제안내서(RFP).pdf 붙임 2. 양식 및 안내.zip 붙임 3. 생명자원 기탁 및 생명정보 등록에 관한 안내.hwpx · 문의처 담당부서 : 차세대바이오단 | 담당자 : 노영석 | 연락처 : 042-869-7826 ※ 자세한 내용은 첨부파일 참조 및 문의처로 문의하여 주시기 바랍니다. 목록 다음글 2026년도 개도국기후기술실증연구 사업 신규과제 2차 재공모 이전글 2026년도 방사선이용 기술개발사업 (방사선 기반 소재·장비 기술 혁신화) 신규과제 공모",2026-09-15T12:04:43,2026-09-20T23:58:40
한국연구재단:275177,한국연구재단,2026년도 방사선이용 기술개발사업 (방사선 기반 소재·장비 기술 혁신화) 신규과제 공모,과학기술정보통신부,한국연구재단,원자력진흥 > 방사선이용기술개발사업 > 방사선이용기술개발사업,,2026-06-11,,접수마감,2026-06-25,2026-07-13,0,,https://www.nrf.re.kr/biz/notice/view?ac=view&menuNo=362&postNo=275177&bizNo=767, 과학기술정보통신부 공고 제2026 – 0675호 2026년도 방사선이용 기술개발사업(방사선 기반 소재·장비 기술 혁신화) 신규과제 공모 과학기술정보통신부가 추진하는「방사선이용 기술개발사업(방사선 기반 소재·장비 기술 혁신화)의 신규과제를 아래와 같이 공모하오니 관심 있는 연구자들의 많은 참여 바랍니다. 2026년 6월 11일 <주무부처> 부총리 겸 과학기술정보통신부 장관 배 경 훈 <전문기관> 한국연구재단 이사장 홍 원 화 · 첨부파일 (공고문) 2026년도 방사선 기반 소재·장비 기술 혁신화 신규과제.hwpx 붙임1. 과제제안요구서(RFP).hwp 붙임2. 연구개발계획서 양식.zip 붙임3. 별첨자료 양식.hwp 붙임4. 신규과제 신청 FAQ.pdf · 문의처 담당부서 : 거대인프라·방사선단 | 담당자 : 박승찬 | 연락처 : 042-869-7808 ※ 자세한 내용은 첨부파일 참조 및 문의처로 문의하여 주시기 바랍니다. 목록 다음글 2026년도 바이오·의료기술개발 사업 제5차 신규과제 공모 이전글 2026년도 소부장분야 전문인력양성(데이터융합형 신소재 고급인력양성) 신규과제 공모,2026-09-15T12:04:47,2026-09-20T23:58:40
한국연구재단:275138,한국연구재단,2026년도 소부장분야 전문인력양성(데이터융합형 신소재 고급인력양성) 신규과제 공모,과학기술정보통신부,한국연구재단,과학기술인력양성 > 창의적 인재육성 > 소부장분야전문인력양성(데이터융합형신소재고급인력양성),,2026-06-11,,접수마감,2026-06-11,2026-07-13,0,,https://www.nrf.re.kr/biz/notice/view?ac=view&menuNo=362&postNo=275138&bizNo=752," 과학기술정보통신부 공고 제 2026 – 0682 호 2026년도 소부장분야 전문인력양성(데이터융합형 신소재 고급인력양성) 신규과제 공모 과학기술정보통신부에서 추진하는 소부장분야 전문인력양성사업(데이터융합형 신소재 고급인력양성)의 2026년도 신규과제를 아래와 같이 공모하오니, 관심 있는 연구자들의 많은 참여 바랍니다. ◾ 사업설명회 개최 : 2026. 6. 24. ( 수 ) 시간 추후 공지 , 온라인 * 개최일정은 추후 변경될 수 있으며, 연구재단(www.nrf.re.kr) 홈페이지에 공지 예정 2026년 6월 11일 <주무부처> 부총리 겸 과학기술정보통신부 장관 배 경 훈 <전문기관> 한국연구재단 이사장 홍 원 화 · 첨부파일 (붙임1) 신규과제 공모 공고문.hwpx (붙임2) 공모 안내문.hwpx (붙임3) 별첨서류.zip · 문의처 담당부서 : 나노·소재단 | 담당자 : 김민 | 연락처 : 042-869-7860 ※ 자세한 내용은 첨부파일 참조 및 문의처로 문의하여 주시기 바랍니다. 목록 다음글 2026년도 방사선이용 기술개발사업 (방사선 기반 소재·장비 기술 혁신화) 신규과제 공모 이전글 2026년도 하반기 원자력정책연구사업 재공고",2026-09-15T12:04:51,2026-09-20T23:58:40
한국연구재단:276758,한국연구재단,2026년도 하반기 원자력정책연구사업 재공고,과학기술정보통신부,한국연구재단,"원자력연구개발사업, 원자력진흥",,2026-07-02,,접수마감,2026-07-02,2026-07-10,0,,https://www.nrf.re.kr/biz/notice/view?ac=view&menuNo=362&postNo=276758&bizNo=99, 과학기술정보통신부 공고 제2026 –0752호 2026 년도 하반기 원자력정책연구사업 재공고 과학기술정보통신부는 국가원자력정책 개발과 제도개선 등에 활용하고자 원자력 정책연구사업을 추진하고 있습니다. 이와 관련하여 2026년도 하반기 원자력정책연구사업으로 다음 과제를 재공모하오니 신청하여 주시기 바랍니다. 2026년 7월 2일 <주무부처> 부총리 겸 과학기술정보통신부 장관 배 경 훈 <전문기관> 한국연구재단 이사장 홍 원 화 · 첨부파일 [공고문] 2026년도 하반기 원자력정책연구사업 재공고문.hwpx 붙임1. 2026년도 하반기 원자력정책연구사업 과제제안서(재공고).hwpx 붙임2. 연구개발계획서 양식.zip · 문의처 문의분야 : 원자력 | 담당부서 : 원자력단 | 담당자 : 박태진 | 연락처 : 042-869-7819 문의분야 : 거대인프라(가속기) | 담당부서 : 거대인프라방사선단 | 담당자 : 박소현 | 연락처 : 042-869-7802 ※ 자세한 내용은 첨부파일 참조 및 문의처로 문의하여 주시기 바랍니다. 목록 다음글 2026년도 소부장분야 전문인력양성(데이터융합형 신소재 고급인력양성) 신규과제 공모 이전글 2026년도 미래개척융합과학기술개발사업 신규과제 제3차 공모,2026-09-15T12:04:55,2026-09-20T23:58:40
한국연구재단:275086,한국연구재단,2026년도 미래개척융합과학기술개발사업 신규과제 제3차 공모,과학기술정보통신부,한국연구재단,"미래개척융합과학기술개발, 미래유망융합기술파이오니어",,2026-06-10,,접수마감,2026-06-24,2026-07-10,0,,https://www.nrf.re.kr/biz/notice/view?ac=view&menuNo=362&postNo=275086&bizNo=25, 과학기술정보통신부 공고 제2026 – 0679호 2026년도 미래개척융합과학기술개발사업 신규과제 제3차 공모 과학기술정보통신부가 추진하는 「미래개척융합과학기술기술개발사업」의 제3차 신규과제를 아래와 같이 공모하오니 관심 있는 연구자들의 많은 참여 바랍니다. 2026년 6월 10일 <주무부처> 부총리 겸 과학기술정보통신부 장관 배 경 훈 <전문기관> 한국연구재단 이사장 홍 원 화 · 첨부파일 (붙임1) 2026년도 미래개척융합과학기술개발사업 신규과제 제3차 공모.hwpx (붙임2) 별첨서류.zip · 문의처 담당부서 : 정보ㆍ융합기술단 | 담당자 : 최재우 | 연락처 : 042-869-7736 ※ 자세한 내용은 첨부파일 참조 및 문의처로 문의하여 주시기 바랍니다. 목록 다음글 2026년도 하반기 원자력정책연구사업 재공고 이전글 2026년도 학술지 지원사업 신규 과제 공모(인문·사회과학·예술·체육 및 복합학 분야) 공고,2026-09-15T12:04:58,2026-09-20T23:58:40
한국연구재단:274850,한국연구재단,2026년도 학술지 지원사업 신규 과제 공모(인문·사회과학·예술·체육 및 복합학 분야) 공고,,한국연구재단,인문사회분야 학술연구지원사업 > 학술활동 및 연구윤리활동 > 학술지지원사업,,2026-06-08,,접수마감,2026-06-25,2026-07-09,0,,https://www.nrf.re.kr/biz/notice/view?ac=view&menuNo=362&postNo=274850&bizNo=5," 교육부 공고 제2026 - 241호 2026년도 학술지 지원사업 신규 과제 공모 - 인문·사회과학·예술 ·체육 및 복합학 분야 - 교육부와 한국연구재단이 『 2026년도 학술지 지원사업(인문·사회과학·예술 · 체육 및 복합학 분야) 』 신규 과제를 아래와 같이 공모하오니, 해당 기관은 정해진 절차에 따라 신청하여 주시기를 바랍니다. 2026년 6월 8일 <주무부처> 교 육 부 장 관 최교진 <전문기관> 한국연구재단 이사장 홍원화 1. 사업 목적 ㅇ 학술지 발생지원을 통해 자생적 경쟁력을 강화하고, 신생ㆍ소외 분야 지원을 통한 학문의 다양성 제고 2. 지원 분야 ㅇ 국내학술지 : 인문 · 사회 분야 ( 예술 · 체육 및 복합학 분야 포함 ) ㅇ 신생 · 소외 분야 * : 인문 · 사회 분야 ( 예술 · 체육 및 복합학 분야 포함 ) 중 신생 또는 소외 학문 분야를 지원 【 신생 · 소외 학문 분야 개념 】 ① 신생 학문 분야 : 학문 발전 및 학문 간 융합 등을 통해 새롭게 부상한 분야로서 현재는 해당 분야 연구자 및 성과 등이 적으나 , 향후 주요 분야로서의 성장 가능성이 큰 분야 ② 소외 학문 분야 : 학술 가치가 있음에도 계속 방치하면 해당 분야 연구 기반 붕괴가 예상되는 분야로 해당 분야 연구자의 규모가 열악한 분야 등 국가 차원에서 보호가 필요한 학문 분야 3. 지원 대상 ㅇ (공통) KCI 우수등재 및 등재 학술지를 발행 * 하는 학술단체 또는 대학부설연구소 - ⌜ 학술진흥법 」 제 2 조제 2 호가목 또는 제 4 호에 해당하는 단체 ※ 학술지 미발행 학술단체는 요건 탈락 처리 조항 내용 제 2 호가목 2. “ 대학 ” 이란 다음 각 목의 어느 하나에 해당하는 기관을 말한다 . 가 . 「 고등교육법 」 제 2 조 각 호에 따른 학교 , 이와 같은 수준 이상의 학교로서 다른 법령에 따라 설치된 학교 및 그 부설연구소 제 4 호 4. “ 학술단체 ” 란 다음 각 목의 어느 하나에 해당하는 법인 또는 단체를 말한다 . 가 . 「 공익법인의 설립ㆍ운영에 관한 법률 」 또는 「 민법 」 에 따라 설립된 법인 중 학술활동을 목적으로 하는 법인 나 . 「 비영리민간단체 지원법 」 에 따라 등록된 단체 중 학술활동을 목적으로 하는 단체 다 . 그 밖에 학술활동을 목적으로 하는 비영리단체 중 교육부장관이 이 법에 따라 추진하는 사업의 지원 대상으로 인정한 단체 ㅇ ( 국내 학술지 ) KCI 우수등재 및 등재 학술지를 발행하는 인문 · 사회 분야 ( 예술 ․ 체육 및 복합학 포함 ) 의 국내 학술단체 ( 대학부설연구소 포함 ) ㅇ ( 신생 · 소외 분야 ) KCI 등재 ** 및 등재후보 ** , 미등재 학술지 *** 를 발행하는 인문 · 사 회 분야 ( 예술 ․ 체육 및 복합학 포함 ) 의 국내 학술단체 ( 대학부설연구소 포함 ) ** 최근 1 년 ( ’ 25) 간 연 1 회 이상 발행 실적이 있는 학술지에 한해 지원 가능 *** 최근 3 년 ( ’ 23~ ’ 25) 간 매년 연 1 회 이상 발행 실적이 있는 학술지에 한해 지원 가능 【 신생 · 소외 학술지의 판단 기준 】 ① 학술지 기여도 및 사회적 영향력을 가진 우수한 논문 게재 ② 향후 발전 가능한 ‘ 소수 학문 ’ 으로 국내적 특성이 강한 학문 분야 ➂ 학술지의 전문성을 갖추어야 함 . 4. 지원 기간 ㅇ 2026.10.1.~2027.9.30.(1 년 ) 이내에 발행되는 정규 학술지 5. 지원 내용 : 지원 예산, 지원 규모, 지원 항목 등 세부내역 붙임 공고문 및 신청요강 등 참조 6. 신청 및 참여 제한 : 세부내역 붙임 공고문 및 신청요강 등 참조 7. 공고 · 신청 기간 및 신청 방법 ㅇ 공고 기간 : 2026 년 6월 8일 ( 월 ) ~ 7 월 9 일 ( 목 ) 18:00 까지 - 교육부 , 한국연구재단 및 KCI 홈페이지에 공고 ㅇ 신청 기간 : 2026 년 6월 25 일 ( 목 ) ~ 7 월 9 일 ( 목 ) 18:00 까지 (15 일간 ) - 온라인 신청 기간에는 입력한 내용과 신청서 및 계획서 교체가 가능하나 , 신청 마감일 18 시 이후에는 교체 및 수정 불가능 ㅇ 신청 방법 : 한국학술지인용색인 (KCI) 온라인 ( https://www.kci.go.kr/ ) 신청 - 신청 전 기관정보 현행화 필수 ( 학술단체 대표 및 실무진 성명 , 연락처 갱신 ) 한국연구자정보 (KRI, www.kri.go.kr) 에서 연구책임자 정보 현행화 요청 ※ 평가 시 상피제도의 원활한 운영을 위해 연구과제 신청 전 , KRI 연구자 정보 ( 기본정보 , 연구분야 , 취득학위 , 논문실적 , 연락처 등 ) 현행화 필요 ㅇ 제출 서류 : 과제 정보 등 필수 입력 사항 기재 후 신청서 및 계획서[ 양식 아래 참조) 등 온라인 탑재, 붙임9(국내학술지), 붙임10(신생소외분야)] - 신생 · 소외 분야의 경우 , 미등재지는 최근 3 년치 ( ’ 23~ ’ 25) , 등재후보 ‧ 등재지는 최근 1 년치 ( ’ 25) 발행 학술지 각 호의 통합본 ( 각 권의 표지 포함 ) 원본 파일 반드시 제출 8. 참고 사항 : 세부내역 붙임참조 -평가 항목, 배점 및 절차 등은 신청 요강 및 관련 법령 및 규정 등을 확인 필요 9. 추진 일정(안) : ㅇ 2026.6.8.~7.9. 학술지 지원사업 신규 과제 공고 ㅇ 2026.6.25.~7.9. 신규 과제 신청서 접수 ㅇ 2026.7~8 월 선정평가 ㅇ 2026.9 월중 신규 과제 선정공고 및 사업비 지급 ㅇ 2026.10.1. 2026 년도 학술지 지원사업 신규 과제 사업개시 ※ 상기 일정은 교육부 승인 일정 등에 따라 , 사업공고 및 연구자 접수기간 등 추진 과정에서 변동될 수 있음 10. 문의처 구분 부서 연락처 사업 내용 , 신규 과제 신청 및 평가 등 한국연구재단 학술연구기반지원팀 042-869-6831,6832 scholarship@nrf.re.kr 시스템 한국학술지인용색인 (KCI) (기관등록, 기관정보, 임원현황 만 문의) 한국연구재단 연구데이터분석팀 042-869-6676,6674 연구사업통합지원시스템 (e-R&D) (과제 신청, 접수, 협약 등 시스템 문제 만 문의) 한국연구재단 AI 정보혁신총괄팀 042-869-7744 한국연구자정보 (KRI) 연구비정산 한국연구재단 연구정산총괄팀 042-869-7788 통합이지바로 (Ezbaro) 한국연구재단 범부처연구비관리팀 1833-2785 붙임 붙임 1. 2026 년도 학술지 지원사업 신규 과제 공모 공고문 1 부 . 붙임 2. 2026 년도 학술지 지원사업 신규 과제 신청요강 1 부 . 붙임 3. 학술단체지원사업 관련 임원명단 입력 안내 1 부 . 붙임 4. 국가연구자번호 등록 및 KCI 임원 명단 입력 방법 안내 매뉴얼 1 부 . 붙임 5. 2026 년도 인문사회분야 학술연구지원사업 관리운영 가이드라인 ( 교육부 , 2026.01.01) 1 부 . 붙임 6. 국가연구개발혁신법 매뉴얼 (2026.04) 제 3 장 7 절 연구활동비 사용 용도 및 사용기준 1 부 . 붙임 7. 2026 년 학술지 지원사업 신규 과제 신청매뉴얼 ( 국내 ) 1 부 . 붙임 8. 2026 년 학술지 지원사업 신규 과제 신청매뉴얼 ( 신생소외분야 ) 1 부 . 붙임 9. 학술지 지원사업 ( 국내 학술지 ) 신청서 및 계획서 ( 신청요강 붙임 1 양식 ) 붙임 10. 학술지 지원사업 ( 신생소외분야 ) 신청서 및 계획서 ( 신청요강 붙임 2 양식 ) 참고. IRIS 연구자 가입 등 안내 매뉴얼 참고. 『생성형 인공지능(AI) 도구의 책임 있는 사용을 위한 권고사항』 개정판(25.9.)_배포용 · 첨부파일 공고문-신청요강 등 붙임서류 각1부.zip 참고. IRIS 연구자 가입 등 안내 매뉴얼.pdf 참고. 『생성형 인공지능(AI) 도구의 책임 있는 사용을 위한 권고사항』 개정판(25.9.)_배포용.jpg · 문의처 문의분야 : 사업 내용, 신규 과제 신청 및 평가 등 | 담당부서 : 한국연구재단 학술연구기반지원팀 | 담당자 : 이건상 | 연락처 : 042-869-6831 문의분야 : 한국학술지인용색인(KCI) | 담당부서 : 연구데이터분석팀 | 담당자 : 이길용 | 연락처 : 042-869-6676 문의분야 : 연구사업통합지원시스템(e-R&D) | 담당부서 : AI정보혁신총괄팀 | 담당자 : 콜센터 | 연락처 : 042-869-7744 문의분야 : 연구비정산 | 담당부서 : 연구정산총괄팀 | 담당자 : 콜센터 | 연락처 : 042-869-7788 담당부서 : 통합이지바로(Ezbaro) | 담당자 : 콜센터 | 연락처 : 1833-2785 ※ 자세한 내용은 첨부파일 참조 및 문의처로 문의하여 주시기 바랍니다. 목록 다음글 2026년도 미래개척융합과학기술개발사업 신규과제 제3차 공모 이전글 2026년도 제2차 범부처 첨단 의료기기 연구개발사업 신규지원 대상과제 재공고",2026-09-15T12:05:02,2026-09-20T23:58:40
